Current Franchise,Year,Tm,Lg,G,W,L,Ties,W-L%,pythW-L%,Finish,GB,Playoffs,R,RA,Attendance,BatAge,PAge,#Bat,#P,Top Player,Managers,Best Player,WAR,code,Playoff finish,Regular season rank,Attendance Rank
St. Louis Cardinals,1996,St. Louis Cardinals,NL Central,162,88,74,0,0.543,0.533,1st of 5,--,Lost NLCS (4-3),759,706,"2,654,718",30.7,30.9,38,18,B.Jordan (5.5),T.La Russa (88-74),B.Jordan ,5.5,4,3,6,8
St. Louis Cardinals,1995,St. Louis Cardinals,NL Central,143,62,81,0,0.434,0.429,4th of 5,22.5,,563,658,"1,756,727",28.7,30.2,46,21,B.Jordan (5.2),J.Torre (20-27) and M.Jorgensen (42-54),B.Jordan ,5.2,4,No,21,12
St. Louis Cardinals,1994,St. Louis Cardinals,NL Central,115,53,61,1,0.465,0.432,3rd of 5,13,,535,621,"1,866,544",28.9,29.4,37,18,M.Whiten (3.1),J.Torre (53-61),M.Whiten ,3.1,4,No,15,11
St. Louis Cardinals,1993,St. Louis Cardinals,NL East,162,87,75,0,0.537,0.509,3rd of 7,10,,758,744,"2,844,977",28,28.7,39,18,G.Jefferies (5.1),J.Torre (87-75),G.Jefferies ,5.1,4,No,7,8
St. Louis Cardinals,1992,St. Louis Cardinals,NL East,162,83,79,0,0.512,0.52,3rd of 6,13,,631,604,"2,418,483",28.6,28.7,39,15,B.Tewksbury (6.2),J.Torre (83-79),B.Tewksbury ,6.2,4,No,8,9
St. Louis Cardinals,1991,St. Louis Cardinals,NL East,162,84,78,0,0.519,0.502,2nd of 6,14,,651,648,"2,448,699",28.5,29.4,36,18,O.Smith (5.1),J.Torre (84-78),O.Smith ,5.1,4,No,8,7
St. Louis Cardinals,1990,St. Louis Cardinals,NL East,162,70,92,0,0.432,0.43,6th of 6,25,,599,698,"2,573,225",29.4,29.8,43,22,W.McGee (4.5),"W.Herzog (33-47), R.Schoendienst (13-11) and J.Torre (24-34)",W.McGee ,4.5,4,No,16,5
St. Louis Cardinals,1989,St. Louis Cardinals,NL East,164,86,76,2,0.531,0.518,3rd of 6,7,,632,608,"3,080,980",29.3,28.2,33,15,O.Smith (7.3),W.Herzog (86-76),O.Smith ,7.3,3,No,7,2
St. Louis Cardinals,1988,St. Louis Cardinals,NL East,162,76,86,0,0.469,0.459,5th of 6,25,,578,633,"2,892,799",28.1,28.9,41,19,O.Smith (6.6),W.Herzog (76-86),O.Smith ,6.6,3,No,18,4
St. Louis Cardinals,1987,St. Louis Cardinals,NL East,162,95,67,0,0.586,0.564,1st of 6,--,Lost WS (4-3),798,693,"3,072,122",28.1,27.9,39,18,O.Smith (6.4),W.Herzog (95-67),O.Smith ,6.4,3,2,3,1
St. Louis Cardinals,1986,St. Louis Cardinals,NL East,161,79,82,0,0.491,0.492,3rd of 6,28.5,,601,611,"2,471,974",27.4,28.6,38,17,O.Smith (5.6),W.Herzog (79-82),O.Smith ,5.6,3,No,11,4
St. Louis Cardinals,1985,St. Louis Cardinals,NL East,162,101,61,0,0.623,0.62,1st of 6,--,Lost WS (4-3),747,572,"2,637,563",27.7,29,37,16,J.Tudor (8.2),W.Herzog (101-61),J.Tudor ,8.2,3,2,1,3
St. Louis Cardinals,1984,St. Louis Cardinals,NL East,162,84,78,0,0.519,0.505,3rd of 6,12.5,,652,645,"2,037,448",28.2,27,41,17,O.Smith (5.0),W.Herzog (84-78),O.Smith ,5,3,No,9,9
St. Louis Cardinals,1983,St. Louis Cardinals,NL East,162,79,83,0,0.488,0.48,4th of 6,11,,679,710,"2,317,914",27.5,27.7,42,18,D.Porter (3.9),W.Herzog (79-83),D.Porter ,3.9,3,No,13,5
St. Louis Cardinals,1982,St. Louis Cardinals,NL East,162,92,70,0,0.568,0.554,1st of 6,--,Won WS (4-3),685,609,"2,111,906",27.8,28.7,33,14,L.Smith (6.2),W.Herzog (92-70),L.Smith ,6.2,3,1,4,6
St. Louis Cardinals,1981,St. Louis Cardinals,NL East,103,59,43,1,0.578,0.549,1st of 6,--,,464,417,"1,010,247",27.5,27.9,35,16,K.Hernandez (4.2),W.Herzog (59-43),K.Hernandez ,4.2,3,No,3,13
St. Louis Cardinals,1980,St. Louis Cardinals,NL East,162,74,88,0,0.457,0.518,4th of 6,17,,738,710,"1,385,147",27.3,27.8,42,21,K.Hernandez (6.7),"K.Boyer (18-33), J.Krol (0-1), W.Herzog (38-35) and R.Schoendienst (18-19)",K.Hernandez ,6.7,3,No,17,15
St. Louis Cardinals,1979,St. Louis Cardinals,NL East,163,86,76,1,0.531,0.524,3rd of 6,12,,731,693,"1,627,256",27.4,26.4,37,16,K.Hernandez (7.6),K.Boyer (86-76),K.Hernandez ,7.6,3,No,10,14
St. Louis Cardinals,1978,St. Louis Cardinals,NL East,162,69,93,0,0.426,0.459,5th of 6,21,,600,657,"1,278,215",26.9,25.3,39,16,J.Denny (5.6),"V.Rapp (6-11), J.Krol (1-1) and K.Boyer (62-81)",J.Denny ,5.6,3,No,20,17
St. Louis Cardinals,1977,St. Louis Cardinals,NL East,162,83,79,0,0.512,0.531,3rd of 6,18,,737,688,"1,659,287",26.3,25.7,40,15,T.Simmons (5.2),V.Rapp (83-79),T.Simmons ,5.2,3,No,11,8
St. Louis Cardinals,1976,St. Louis Cardinals,NL East,162,72,90,0,0.444,0.47,5th of 6,29,,629,671,"1,207,079",27.2,25.1,40,16,J.Denny (5.2),R.Schoendienst (72-90),J.Denny ,5.2,3,No,18,10
St. Louis Cardinals,1975,St. Louis Cardinals,NL East,163,82,80,1,0.506,0.482,3rd of 6,10.5,,662,689,"1,695,270",28.2,26.6,44,19,B.Forsch (6.7),R.Schoendienst (82-80),B.Forsch ,6.7,3,No,10,6
St. Louis Cardinals,1974,St. Louis Cardinals,NL East,161,86,75,0,0.534,0.524,2nd of 6,1.5,,677,643,"1,838,413",27.8,28.9,43,16,R.Smith (5.5),R.Schoendienst (86-75),R.Smith ,5.5,3,No,7,3
St. Louis Cardinals,1973,St. Louis Cardinals,NL East,162,81,81,0,0.5,0.529,2nd of 6,1.5,,643,603,"1,574,046",27,28.6,46,19,T.Simmons (5.5),R.Schoendienst (81-81),T.Simmons ,5.5,3,No,10,5
St. Louis Cardinals,1972,St. Louis Cardinals,NL East,156,75,81,0,0.481,0.475,4th of 6,21.5,,568,600,"1,196,894",27.6,27.9,47,22,B.Gibson (7.8),R.Schoendienst (75-81),B.Gibson ,7.8,3,No,14,10
St. Louis Cardinals,1971,St. Louis Cardinals,NL East,163,90,72,1,0.556,0.525,2nd of 6,7,,739,699,"1,604,671",28.5,27.1,43,23,J.Torre (5.9),R.Schoendienst (90-72),J.Torre ,5.9,3,No,5,5
St. Louis Cardinals,1970,St. Louis Cardinals,NL East,162,76,86,0,0.469,0.498,4th of 6,13,,744,747,"1,629,736",27.6,26.4,47,22,B.Gibson (10.1),R.Schoendienst (76-86),B.Gibson ,10.1,3,No,12,5
St. Louis Cardinals,1969,St. Louis Cardinals,NL East,162,87,75,0,0.537,0.544,4th of 6,13,,595,540,"1,682,783",29,27.9,42,20,B.Gibson (11.3),R.Schoendienst (87-75),B.Gibson ,11.3,3,No,9,4
St. Louis Cardinals,1968,St. Louis Cardinals,NL,162,97,65,0,0.599,0.595,1st of 10,--,Lost WS (4-3),583,472,"2,011,167",28.7,27,32,13,B.Gibson (11.9),R.Schoendienst (97-65),B.Gibson ,11.9,3,2,2,2
St. Louis Cardinals,1967,St. Louis Cardinals,NL,161,101,60,0,0.627,0.6,1st of 10,--,Won WS (4-3),695,557,"2,090,145",27.8,26.9,31,13,O.Cepeda (6.8),R.Schoendienst (101-60),O.Cepeda ,6.8,3,1,1,1
St. Louis Cardinals,1966,St. Louis Cardinals,NL,162,83,79,0,0.512,0.495,6th of 10,12,,571,577,"1,712,980",26.8,27.5,37,18,B.Gibson (6.4),R.Schoendienst (83-79),B.Gibson ,6.4,3,No,9,4
St. Louis Cardinals,1965,St. Louis Cardinals,NL,162,80,81,1,0.497,0.522,7th of 10,16.5,,707,674,"1,241,201",28.4,28.9,35,15,B.Gibson (7.6),R.Schoendienst (80-81),B.Gibson ,7.6,3,No,10,6
St. Louis Cardinals,1964,St. Louis Cardinals,NL,162,93,69,0,0.574,0.542,1st of 10,--,Won WS (4-3),715,652,"1,143,294",27.9,29.2,38,18,K.Boyer (6.1),J.Keane (93-69),K.Boyer ,6.1,3,1,4,8
St. Louis Cardinals,1963,St. Louis Cardinals,NL,162,93,69,0,0.574,0.579,2nd of 10,6,,747,628,"1,170,546",28.8,29.1,42,15,D.Groat (7.1),J.Keane (93-69),D.Groat ,7.1,3,No,4,5
St. Louis Cardinals,1962,St. Louis Cardinals,NL,163,84,78,1,0.519,0.57,6th of 10,17.5,,774,664,"953,895",28.2,27.7,37,15,B.Gibson (6.3),J.Keane (84-78),B.Gibson ,6.3,3,No,10,10
St. Louis Cardinals,1961,St. Louis Cardinals,NL,155,80,74,1,0.519,0.523,5th of 8,13,,703,668,"855,305",28.4,26.3,40,13,K.Boyer (8.0),S.Hemus (33-41) and J.Keane (47-33),K.Boyer ,8,3,No,9,11
St. Louis Cardinals,1960,St. Louis Cardinals,NL,155,86,68,1,0.558,0.517,3rd of 8,9,,639,616,"1,096,632",28.7,25.7,47,16,E.Broglio (7.6),S.Hemus (86-68),E.Broglio ,7.6,3,No,6,10
St. Louis Cardinals,1959,St. Louis Cardinals,NL,154,71,83,0,0.461,0.444,7th of 8,16,,641,725,"929,953",28.2,26,49,22,K.Boyer (7.4),S.Hemus (71-83),K.Boyer ,7.4,3,No,11,11
St. Louis Cardinals,1958,St. Louis Cardinals,NL,154,72,82,0,0.468,0.441,5th of 8,20,,619,704,"1,063,730",27.7,28.7,42,20,K.Boyer (6.0),F.Hutchinson (69-75) and S.Hack (3-7),K.Boyer ,6,3,No,11,8
St. Louis Cardinals,1957,St. Louis Cardinals,NL,154,87,67,0,0.565,0.546,2nd of 8,8,,737,666,"1,183,575",28.5,27.5,39,19,S.Musial (6.1),F.Hutchinson (87-67),S.Musial ,6.1,3,No,4,4
St. Louis Cardinals,1956,St. Louis Cardinals,NL,156,76,78,2,0.494,0.487,4th of 8,17,,678,698,"1,029,773",28.7,28.7,46,19,K.Boyer (6.4),F.Hutchinson (76-78),K.Boyer ,6.4,3,No,9,7
St. Louis Cardinals,1955,St. Louis Cardinals,NL,154,68,86,0,0.442,0.433,7th of 8,30.5,,654,757,"849,130",28.1,27.2,40,20,S.Musial (6.1),E.Stanky (17-19) and H.Walker (51-67),S.Musial ,6.1,3,No,12,12
St. Louis Cardinals,1954,St. Louis Cardinals,NL,154,72,82,0,0.468,0.505,6th of 8,25,,799,790,"1,039,698",28.2,30,36,18,S.Musial (6.9),E.Stanky (72-82),S.Musial ,6.9,3,No,9,8
St. Louis Cardinals,1953,St. Louis Cardinals,NL,157,83,71,3,0.539,0.534,3rd of 8,22,,768,713,"880,242",29.2,28.3,41,16,S.Musial (7.7),E.Stanky (83-71),S.Musial ,7.7,3,No,6,8
St. Louis Cardinals,1952,St. Louis Cardinals,NL,154,88,66,0,0.571,0.533,3rd of 8,8.5,,677,630,"913,113",30.4,28.1,41,20,S.Musial (8.0),E.Stanky (88-66),S.Musial ,8,3,No,5,9
St. Louis Cardinals,1951,St. Louis Cardinals,NL,155,81,73,1,0.526,0.508,3rd of 8,15.5,,683,671,"1,013,429",29.5,29.5,45,18,S.Musial (9.1),M.Marion (81-73),S.Musial ,9.1,3,No,6,8
St. Louis Cardinals,1950,St. Louis Cardinals,NL,153,78,75,0,0.51,0.515,5th of 8,12.5,,693,670,"1,093,411",29.1,31,40,15,S.Musial (7.3),E.Dyer (78-75),S.Musial ,7.3,3,No,9,9
St. Louis Cardinals,1949,St. Louis Cardinals,NL,157,96,58,3,0.623,0.598,2nd of 8,1,,766,616,"1,430,676",28,31,37,14,S.Musial (9.2),E.Dyer (96-58),S.Musial ,9.2,2,No,2,7
St. Louis Cardinals,1948,St. Louis Cardinals,NL,155,85,69,1,0.552,0.563,2nd of 8,6.5,,742,646,"1,111,440",28.8,30.2,37,14,S.Musial (11.1),E.Dyer (85-69),S.Musial ,11.1,2,No,5,10
St. Louis Cardinals,1947,St. Louis Cardinals,NL,156,89,65,2,0.578,0.594,2nd of 8,5,,780,634,"1,247,913",28,29.2,30,12,W.Kurowski (5.9),E.Dyer (89-65),W.Kurowski ,5.9,2,No,3,10
St. Louis Cardinals,1946,St. Louis Cardinals,NL,156,98,58,0,0.628,0.62,1st of 8,--,Won WS (4-3),712,545,"1,061,807",27.2,29.1,37,15,S.Musial (8.6),E.Dyer (98-58),S.Musial ,8.6,2,1,2,7
St. Louis Cardinals,1945,St. Louis Cardinals,NL,155,95,59,1,0.617,0.617,2nd of 8,3,,756,582,"594,630",28.1,28.6,37,15,W.Kurowski (4.8),B.Southworth (95-59),W.Kurowski ,4.8,2,No,2,10
St. Louis Cardinals,1944,St. Louis Cardinals,NL,157,105,49,3,0.682,0.697,1st of 8,--,Won WS (4-2),772,490,"461,968",27.6,28.1,27,12,S.Musial (8.8),B.Southworth (105-49),S.Musial ,8.8,2,1,1,13
St. Louis Cardinals,1943,St. Louis Cardinals,NL,157,105,49,3,0.682,0.658,1st of 8,--,Lost WS (4-1),679,475,"517,135",26.3,27.6,28,11,S.Musial (9.4),B.Southworth (105-49),S.Musial ,9.4,2,2,1,5
St. Louis Cardinals,1942,St. Louis Cardinals,NL,156,106,48,2,0.688,0.696,1st of 8,--,Won WS (4-1),755,480,"553,552",26.4,26.9,32,13,M.Cooper (8.2),B.Southworth (106-48),M.Cooper ,8.2,2,1,1,7
St. Louis Cardinals,1941,St. Louis Cardinals,NL,155,97,56,2,0.634,0.599,2nd of 8,2.5,,734,589,"633,645",27.4,27.7,38,16,E.White (5.6),B.Southworth (97-56),E.White ,5.6,2,No,3,9
St. Louis Cardinals,1940,St. Louis Cardinals,NL,156,84,69,3,0.549,0.53,3rd of 8,16,,747,699,"324,078",27,28.8,38,16,J.Mize (7.4),"R.Blades (14-24), M.Gonzalez (1-5) and B.Southworth (69-40)",J.Mize ,7.4,2,No,6,13
St. Louis Cardinals,1939,St. Louis Cardinals,NL,155,92,61,2,0.601,0.594,2nd of 8,4.5,,779,633,"400,245",27.1,29.4,36,15,J.Mize (7.9),R.Blades (92-61),J.Mize ,7.9,2,No,3,10
St. Louis Cardinals,1938,St. Louis Cardinals,NL,156,71,80,5,0.47,0.502,6th of 8,17.5,,725,722,"291,418",26.2,28.3,35,16,J.Mize (6.8),F.Frisch (63-72) and M.Gonzalez (8-8),J.Mize ,6.8,2,No,11,14
St. Louis Cardinals,1937,St. Louis Cardinals,NL,157,81,73,3,0.526,0.534,4th of 8,15,,789,733,"430,811",26.6,29.4,33,17,J.Medwick (8.5),F.Frisch (81-73),J.Medwick ,8.5,2,No,7,10
St. Louis Cardinals,1936,St. Louis Cardinals,NL,155,87,67,1,0.565,0.501,2nd of 8,5,,795,794,"448,078",28.1,29,38,18,D.Dean (7.6),F.Frisch (87-67),D.Dean ,7.6,2,No,3,9
St. Louis Cardinals,1935,St. Louis Cardinals,NL,154,96,58,0,0.623,0.626,2nd of 8,4,,829,625,"506,084",28.4,28.4,36,17,D.Dean (7.3),F.Frisch (96-58),D.Dean ,7.3,2,No,2,6
St. Louis Cardinals,1934,St. Louis Cardinals,NL,154,95,58,1,0.621,0.589,1st of 8,--,Won WS (4-3),799,656,"325,056",28.5,28.2,31,14,D.Dean (9.5),F.Frisch (95-58),D.Dean ,9.5,2,1,2,9
St. Louis Cardinals,1933,St. Louis Cardinals,NL,154,82,71,1,0.536,0.555,5th of 8,9.5,,687,609,"256,171",29.8,29.4,33,12,D.Dean (5.6),G.Street (46-45) and F.Frisch (36-26),D.Dean ,5.6,2,No,7,13
St. Louis Cardinals,1932,St. Louis Cardinals,NL,156,72,82,2,0.468,0.478,6th of 8,18,,684,717,"279,219",29.5,27.4,42,15,D.Dean (6.5),G.Street (72-82),D.Dean ,6.5,2,No,11,12
St. Louis Cardinals,1931,St. Louis Cardinals,NL,154,101,53,0,0.656,0.627,1st of 8,--,Won WS (4-3),815,614,"608,535",30,30.4,31,9,C.Hafey (4.3),G.Street (101-53),C.Hafey ,4.3,2,1,2,6
St. Louis Cardinals,1930,St. Louis Cardinals,NL,154,92,62,0,0.597,0.611,1st of 8,--,Lost WS (4-2),1004,784,"508,501",29.6,30.9,33,15,F.Frisch (4.7),G.Street (92-62),F.Frisch ,4.7,2,2,3,9
St. Louis Cardinals,1929,St. Louis Cardinals,NL,154,78,74,2,0.513,0.514,4th of 8,20,,831,806,"399,887",28.4,32.3,32,15,C.Hafey (4.3),"B.Southworth (43-45), G.Street (1-0) and B.McKechnie (34-29)",C.Hafey ,4.3,2,No,8,10
St. Louis Cardinals,1928,St. Louis Cardinals,NL,154,95,59,0,0.617,0.607,1st of 8,--,Lost WS (4-0),807,636,"761,574",28.9,32.1,31,11,B.Sherdel (6.0),B.McKechnie (95-59),B.Sherdel ,6,2,2,3,4
St. Louis Cardinals,1927,St. Louis Cardinals,NL,153,92,61,0,0.601,0.557,2nd of 8,1.5,,754,665,"749,340",27.8,31.4,34,14,F.Frisch (9.2),B.O'Farrell (92-61),F.Frisch ,9.2,2,No,3,6
St. Louis Cardinals,1926,St. Louis Cardinals,NL,156,89,65,2,0.578,0.585,1st of 8,--,Won WS (4-3),817,678,"668,428",26.8,28.8,30,14,L.Bell (4.4),R.Hornsby (89-65),L.Bell ,4.4,2,1,2,9
St. Louis Cardinals,1925,St. Louis Cardinals,NL,153,77,76,0,0.503,0.537,4th of 8,18,,828,764,"404,959",27,27.8,34,13,R.Hornsby (10.2),B.Rickey (13-25) and R.Hornsby (64-51),R.Hornsby ,10.2,2,No,9,13
St. Louis Cardinals,1924,St. Louis Cardinals,NL,154,65,89,0,0.422,0.494,6th of 8,28.5,,740,750,"272,885",26.8,27.8,41,17,R.Hornsby (12.1),B.Rickey (65-89),R.Hornsby ,12.1,2,No,13,15
St. Louis Cardinals,1923,St. Louis Cardinals,NL,154,79,74,1,0.516,0.509,5th of 8,16,,746,732,"338,551",27.5,29.8,37,13,R.Hornsby (6.7),B.Rickey (79-74),R.Hornsby ,6.7,2,No,7,13
St. Louis Cardinals,1922,St. Louis Cardinals,NL,154,85,69,0,0.552,0.524,3rd of 8,8,,863,819,"536,998",28.1,29,36,16,R.Hornsby (10.0),B.Rickey (85-69),R.Hornsby ,10,2,No,4,7
St. Louis Cardinals,1921,St. Louis Cardinals,NL,154,87,66,1,0.569,0.578,3rd of 8,7,,809,681,"384,773",27.2,27.3,36,13,R.Hornsby (10.8),B.Rickey (87-66),R.Hornsby ,10.8,2,No,5,10
St. Louis Cardinals,1920,St. Louis Cardinals,NL,155,75,79,1,0.487,0.495,5th of 8,18,,675,682,"326,836",26.4,27.2,34,15,R.Hornsby (9.6),B.Rickey (75-79),R.Hornsby ,9.6,2,No,9,14
St. Louis Cardinals,1919,St. Louis Cardinals,NL,138,54,83,1,0.394,0.42,7th of 8,40.5,,463,552,"167,059",25.9,26.2,37,15,R.Hornsby (6.7),B.Rickey (54-83),R.Hornsby ,6.7,2,No,13,16
St. Louis Cardinals,1918,St. Louis Cardinals,NL,131,51,78,2,0.395,0.432,8th of 8,33,,454,527,"110,599",25.8,26.7,36,11,R.Hornsby (5.4),J.Hendricks (51-78),R.Hornsby ,5.4,2,No,16,14
St. Louis Cardinals,1917,St. Louis Cardinals,NL,154,82,70,2,0.539,0.47,3rd of 8,15,,531,567,"288,491",25.5,26.4,33,13,R.Hornsby (9.9),M.Huggins (82-70),R.Hornsby ,9.9,2,No,6,9
St. Louis Cardinals,1916,St. Louis Cardinals,NL,153,60,93,0,0.392,0.375,7th of 8,33.5,,476,629,"224,308",25.9,26,30,13,R.Hornsby (4.9),M.Huggins (60-93),R.Hornsby ,4.9,2,No,14,14
St. Louis Cardinals,1915,St. Louis Cardinals,NL,157,72,81,4,0.471,0.492,6th of 8,18.5,,590,601,"252,666",27.6,26.7,28,10,F.Snyder (5.3),M.Huggins (72-81),F.Snyder ,5.3,2,No,10,9
St. Louis Cardinals,1914,St. Louis Cardinals,NL,157,81,72,4,0.529,0.515,3rd of 8,13,,558,540,"256,099",27.4,25.9,31,11,S.Sallee (5.8),M.Huggins (81-72),S.Sallee ,5.8,2,No,5,8
St. Louis Cardinals,1913,St. Louis Cardinals,NL,153,51,99,3,0.34,0.342,8th of 8,49,,528,755,"203,531",27.9,24.9,40,18,S.Sallee (6.3),M.Huggins (51-99),S.Sallee ,6.3,2,No,16,16
St. Louis Cardinals,1912,St. Louis Cardinals,NL,153,63,90,0,0.412,0.396,6th of 8,41,,659,830,"241,759",26.1,25,41,16,S.Sallee (5.4),R.Bresnahan (63-90),S.Sallee ,5.4,2,No,11,14
St. Louis Cardinals,1911,St. Louis Cardinals,NL,158,75,74,9,0.503,0.452,5th of 8,22,,671,745,"447,768",26.2,24.1,38,18,E.Konetchy (5.2),R.Bresnahan (75-74),E.Konetchy ,5.2,2,No,9,7
St. Louis Cardinals,1910,St. Louis Cardinals,NL,153,63,90,0,0.412,0.447,7th of 8,40.5,,639,718,"355,668",26.4,25.3,36,21,E.Konetchy (5.1),R.Bresnahan (63-90),E.Konetchy ,5.1,2,No,14,10
St. Louis Cardinals,1909,St. Louis Cardinals,NL,154,54,98,2,0.355,0.398,7th of 8,56,,583,731,"299,982",26.4,24.1,35,14,E.Konetchy (4.8),R.Bresnahan (54-98),E.Konetchy ,4.8,1,No,14,14
St. Louis Cardinals,1908,St. Louis Cardinals,NL,154,49,105,0,0.318,0.278,8th of 8,50,,372,626,"205,129",26.5,25.4,30,11,B.Raymond (3.9),J.McCloskey (49-105),B.Raymond ,3.9,1,No,15,16
St. Louis Cardinals,1907,St. Louis Cardinals,NL,155,52,101,2,0.34,0.335,8th of 8,55.5,,419,610,"185,377",26.1,26.9,30,11,E.Karger (6.9),J.McCloskey (52-101),E.Karger ,6.9,1,No,15,16
St. Louis Cardinals,1906,St. Louis Cardinals,NL,154,52,98,4,0.347,0.385,7th of 8,63,,470,607,"283,770",28.5,25.8,41,16,J.Taylor (3.8),J.McCloskey (52-98),J.Taylor ,3.8,1,No,14,12
St. Louis Cardinals,1905,St. Louis Cardinals,NL,154,58,96,0,0.377,0.359,6th of 8,47.5,,535,734,"292,800",29,27.9,30,11,H.Smoot (3.3),"K.Nichols (5-9), J.Burke (34-56) and S.Robison (19-31)",H.Smoot ,3.3,1,No,12,12
St. Louis Cardinals,1904,St. Louis Cardinals,NL,155,75,79,1,0.487,0.505,5th of 8,31.5,,602,595,"386,750",28.7,29.5,25,8,K.Nichols (8.5),K.Nichols (75-79),K.Nichols ,8.5,1,No,10,8
St. Louis Cardinals,1903,St. Louis Cardinals,NL,139,43,94,2,0.314,0.304,8th of 8,46.5,,505,795,"226,538",27.5,25.3,32,17,M.Brown (2.6),P.Donovan (43-94),M.Brown ,2.6,1,No,15,10
St. Louis Cardinals,1902,St. Louis Cardinals,NL,140,56,78,6,0.418,0.368,6th of 8,44.5,,517,695,"226,417",28.4,25.1,27,11,M.O'Neill (3.8),P.Donovan (56-78),M.O'Neill ,3.8,1,No,12,9
St. Louis Cardinals,1901,St. Louis Cardinals,NL,142,76,64,2,0.543,0.563,4th of 8,14.5,,792,689,"379,988",28.8,25,25,12,B.Wallace (7.8),P.Donovan (76-64),B.Wallace ,7.8,1,No,6,1
St. Louis Cardinals,1900,St. Louis Cardinals,NL,142,65,75,2,0.464,0.498,5th of 8,19,,744,748,"270,000",28.6,27.8,26,8,C.Young (7.4),P.Tebeau (42-50) and L.Heilbroner (23-25),C.Young ,7.4,1,No,5,2
St. Louis Cardinals,1899,St. Louis Perfectos,NL,155,84,67,4,0.556,0.547,5th of 12,18.5,,819,739,"373,909",27.9,26.8,29,11,C.Young (8.3),P.Tebeau (84-67),C.Young ,8.3,1,No,,
St. Louis Cardinals,1898,St. Louis Browns,NL,154,39,111,4,0.26,0.291,12th of 12,63.5,,571,929,"151,700",30,25.9,30,12,L.Cross (4.5),T.Hurst (39-111),L.Cross ,4.5,1,No,,
St. Louis Cardinals,1897,St. Louis Browns,NL,133,29,102,2,0.221,0.247,12th of 12,63.5,,592,1088,"136,400",27.9,26.3,28,12,M.Cross (3.5),"T.Dowd (6-22), H.Nicol (8-32), B.Hallman (13-36) and C.Von Der Ahe (2-12)",M.Cross ,3.5,1,No,,
St. Louis Cardinals,1896,St. Louis Browns,NL,131,40,90,1,0.308,0.305,11th of 12,50.5,,593,929,"184,000",27.4,26.6,21,7,T.Breitenstein (4.0),"H.Diddlebock (7-10), A.Latham (0-3), C.Von Der Ahe (0-2), R.Connor (8-37) and T.Dowd (25-38)",T.Breitenstein ,4,1,No,,
St. Louis Cardinals,1895,St. Louis Browns,NL,136,39,92,5,0.298,0.357,11th of 12,48.5,,752,1036,"170,000",28.5,25.6,28,8,T.Breitenstein (7.5),"A.Buckenberger (16-34), C.Von Der Ahe (1-0), J.Quinn (11-28) and L.Phelan (11-30)",T.Breitenstein ,7.5,1,No,,
St. Louis Cardinals,1894,St. Louis Browns,NL,133,56,76,1,0.424,0.404,9th of 12,35,,771,953,"155,000",27.5,24.3,25,8,T.Breitenstein (9.1),D.Miller (56-76),T.Breitenstein ,9.1,1,No,,
St. Louis Cardinals,1893,St. Louis Browns,NL,135,57,75,3,0.432,0.451,10th of 12,30.5,,745,829,"195,000",26.6,24.2,29,8,T.Breitenstein (11.0),B.Watkins (57-75),T.Breitenstein ,11,1,No,,
St. Louis Cardinals,1892,St. Louis Browns,NL,155,56,94,5,0.373,0.378,11th of 12,46,,703,922,"192,442",28.6,24.8,37,11,K.Gleason (6.2),"J.Glasscock (1-3), C.Stricker (6-17), J.Crooks (27-33), G.Gore (6-9) and B.Caruthers (16-32)",K.Gleason ,6.2,1,No,,
St. Louis Cardinals,1891,St. Louis Browns,AA,139,85,51,3,0.625,0.618,2nd of 9,8.5,,959,738,,26.5,21.9,29,10,J.Stivetts (9.1),C.Comiskey (85-51),J.Stivetts ,9.1,1,No,,
St. Louis Cardinals,1890,St. Louis Browns,AA,139,77,58,4,0.57,0.576,3rd of 9,12.5,,870,736,,26,23.1,35,7,J.Stivetts (7.6),"T.McCarthy (15-12), J.Kerins (9-8), C.Roseman (7-8), C.Campau (27-14) and J.Gerhardt (20-16)",J.Stivetts ,7.6,1,No,,
St. Louis Cardinals,1889,St. Louis Browns,AA,141,90,45,6,0.667,0.651,2nd of 8,2,,957,680,,25.6,21.2,21,8,I.Chamberlain (9.2),C.Comiskey (90-45),I.Chamberlain ,9.2,1,No,,
St. Louis Cardinals,1888,St. Louis Browns,AA,137,92,43,2,0.681,0.697,1st of 8,--,Lost WS (6-4),789,501,,25.4,20,18,7,S.King (16.0),C.Comiskey (92-43),S.King ,16,1,2,,
St. Louis Cardinals,1887,St. Louis Browns,AA,138,95,40,3,0.704,0.674,1st of 8,--,Lost WS (10-5),1131,761,,26.1,23.2,17,7,B.Caruthers (10.7),C.Comiskey (95-40),B.Caruthers ,10.7,1,2,,
St. Louis Cardinals,1886,St. Louis Browns,AA,139,93,46,0,0.669,0.701,1st of 8,--,Won WS (4-2),944,592,,26,24.6,16,6,B.Caruthers (11.6),C.Comiskey (93-46),B.Caruthers ,11.6,1,1,,
St. Louis Cardinals,1885,St. Louis Browns,AA,112,79,33,0,0.705,0.669,1st of 8,--,Tied in WS (3-3-1),677,461,,25.6,25,15,3,B.Caruthers (10.0),C.Comiskey (79-33),B.Caruthers ,10,1,2,,
St. Louis Cardinals,1884,St. Louis Browns,AA,110,67,40,3,0.626,0.59,4th of 13,8,,658,539,,25.7,26.7,23,6,A.Latham (4.2),J.Williams (51-33) and C.Comiskey (16-7),A.Latham ,4.2,1,No,,
